group_ID,ecosystem,scoped,package_name,version,artifact_id,total_file,package_size,api_calls,function,threat_type
html5tagger_1.3.0_py3-none-any-whl,pypi,,html5tagger,1.3.0,py3-none-any-whl,11,21.81835938,NaN,NaN,benign
html5tagger_1.3.0_tar-gz,pypi,,html5tagger,1.3.0,tar-gz,17,41.14355469,NaN,NaN,benign
pptest_999.0.21_tar-gz,pypi,,pptest,999.0.21,tar-gz,10,9.3984375,"['setuptools.command.install_scripts.install_scripts.run', 'self.mypip', 'shutil.move', 'self.get_outputs', 'shutil.move']",InstallScripts.run,malicious
gitlint_0.19.1_py3-none-any-whl,pypi,,gitlint,0.19.1,py3-none-any-whl,4,4.459960938,NaN,NaN,benign
gitlint_0.19.1_tar-gz,pypi,,gitlint,0.19.1,tar-gz,6,13.42871094,NaN,NaN,benign
dedupe-variable-datetime_1.0.0_tar-gz,pypi,,dedupe-variable-datetime,1.0.0,tar-gz,13,8.596679688,NaN,NaN,benign
pptest_999.0.11_tar-gz,pypi,,pptest,999.0.11,tar-gz,10,5.228515625,"['setuptools.command.install_scripts.install_scripts.run', 'self.mypip', 'shutil.move', 'self.get_outputs', 'shutil.move']",InstallScripts.run,malicious
dedupe-variable-datetime_1.0.0_py3-none-any-whl,pypi,,dedupe-variable-datetime,1.0.0,py3-none-any-whl,7,7.703125,NaN,NaN,benign
pkce_1.0.3_py3-none-any-whl,pypi,,pkce,1.0.3,py3-none-any-whl,7,5.321289063,NaN,NaN,benign
pkce_1.0.3_tar-gz,pypi,,pkce,1.0.3,tar-gz,13,7.765625,NaN,NaN,benign
pptest_999.0.22_tar-gz,pypi,,pptest,999.0.22,tar-gz,10,9.404296875,"['setuptools.command.install_scripts.install_scripts.run', 'self.mypip', 'shutil.move', 'self.get_outputs', 'shutil.move']",InstallScripts.run,malicious
photo2cnccut_0.1.0_tar-gz,pypi,,photo2cnccut,0.1.0,tar-gz,17,32.44238281,NaN,NaN,benign
pytest-deadfixtures_2.2.1_tar-gz,pypi,,pytest-deadfixtures,2.2.1,tar-gz,15,27.48730469,NaN,NaN,benign
pytest-deadfixtures_2.2.1_py2-py3-none-any-whl,pypi,,pytest-deadfixtures,2.2.1,py2-py3-none-any-whl,6,11.89355469,NaN,NaN,benign
pptest_999.0.23_tar-gz,pypi,,pptest,999.0.23,tar-gz,10,9.405273438,"['setuptools.command.install_scripts.install_scripts.run', 'self.mypip', 'shutil.move', 'self.get_outputs', 'shutil.move']",InstallScripts.run,malicious
logstash-formatter_0.5.17_tar-gz,pypi,,logstash-formatter,0.5.17,tar-gz,11,22.37207031,NaN,NaN,benign
immutabledict_3.0.0_py3-none-any-whl,pypi,,immutabledict,3.0.0,py3-none-any-whl,6,6.928710938,NaN,NaN,benign
immutabledict_3.0.0_tar-gz,pypi,,immutabledict,3.0.0,tar-gz,8,16.38574219,NaN,NaN,benign
pptest_999.0.20_tar-gz,pypi,,pptest,999.0.20,tar-gz,10,9.3984375,"['setuptools.command.install_scripts.install_scripts.run', 'self.mypip', 'shutil.move', 'self.get_outputs', 'shutil.move']",InstallScripts.run,malicious
mkdocs-material-extensions_1.3_py3-none-any-whl,pypi,,mkdocs-material-extensions,1.3,py3-none-any-whl,7,19.55175781,NaN,NaN,benign
mkdocs-material-extensions_1.3_tar-gz,pypi,,mkdocs-material-extensions,1.3,tar-gz,20,36.38574219,NaN,NaN,benign
commentjson_0.9.0_tar-gz,pypi,,commentjson,0.9.0,tar-gz,28,27.78417969,NaN,NaN,benign
pptest_999.0.24_tar-gz,pypi,,pptest,999.0.24,tar-gz,10,9.407226563,"['setuptools.command.install_scripts.install_scripts.run', 'self.mypip', 'shutil.move', 'self.get_outputs', 'shutil.move']",InstallScripts.run,malicious
py-grpc-prometheus_0.7.0_py3-none-any-whl,pypi,,py-grpc-prometheus,0.7.0,py3-none-any-whl,11,37.78125,NaN,NaN,benign
py-grpc-prometheus_0.7.0_tar-gz,pypi,,py-grpc-prometheus,0.7.0,tar-gz,16,50.16894531,NaN,NaN,benign
django-redis-cache_3.0.1_tar-gz,pypi,,django-redis-cache,3.0.1,tar-gz,25,50.4453125,NaN,NaN,benign
pptest_999.0.6_tar-gz,pypi,,pptest,999.0.6,tar-gz,9,4.538085938,"['setuptools.command.install_scripts.install_scripts.run', 'self.mypip', 'shutil.move', 'self.get_outputs', 'shutil.move']",InstallScripts.run,malicious
graphlib-backport_1.0.3_py3-none-any-whl,pypi,,graphlib-backport,1.0.3,py3-none-any-whl,5,12.20117188,NaN,NaN,benign
graphlib-backport_1.0.3_tar-gz,pypi,,graphlib-backport,1.0.3,tar-gz,6,16.39160156,NaN,NaN,benign
bs4_0.0.1_tar-gz,pypi,,bs4,0.0.1,tar-gz,8,3.05078125,NaN,NaN,benign
pptest_999.0.7_tar-gz,pypi,,pptest,999.0.7,tar-gz,9,4.540039063,"['setuptools.command.install_scripts.install_scripts.run', 'self.mypip', 'shutil.move', 'self.get_outputs', 'shutil.move']",InstallScripts.run,malicious
probableparsing_0.0.1_py2-py3-none-any-whl,pypi,,probableparsing,0.0.1,py2-py3-none-any-whl,7,3.733398438,NaN,NaN,benign
probableparsing_0.0.1_tar-gz,pypi,,probableparsing,0.0.1,tar-gz,8,4.356445313,NaN,NaN,benign
reprint_0.6.0_py2-py3-none-any-whl,pypi,,reprint,0.6.0,py2-py3-none-any-whl,8,15.39550781,NaN,NaN,benign
pptest_999.0.8_tar-gz,pypi,,pptest,999.0.8,tar-gz,10,4.588867188,"['setuptools.command.install_scripts.install_scripts.run', 'self.mypip', 'shutil.move', 'self.get_outputs', 'shutil.move']",InstallScripts.run,malicious
tk_0.1.0_py3-none-any-whl,pypi,,tk,0.1.0,py3-none-any-whl,9,7.079101563,NaN,NaN,benign
tk_0.1.0_tar-gz,pypi,,tk,0.1.0,tar-gz,11,7.744140625,NaN,NaN,benign
simplegeneric_0.8.1_zip,pypi,,simplegeneric,0.8.1,zip,10,32.94335938,NaN,NaN,benign
pptest_999.0.9_tar-gz,pypi,,pptest,999.0.9,tar-gz,10,4.65625,"['setuptools.command.install_scripts.install_scripts.run', 'self.mypip', 'shutil.move', 'self.get_outputs', 'shutil.move']",InstallScripts.run,malicious
rest-agent_1.0.2_tar-gz,pypi,,rest-agent,1.0.2,tar-gz,14,15.046875,NaN,NaN,benign
opentelemetry-exporter-jaeger_1.20.0_py3-none-any-whl,pypi,,opentelemetry-exporter-jaeger,1.20.0,py3-none-any-whl,7,14.67089844,NaN,NaN,benign
opentelemetry-exporter-jaeger_1.20.0_tar-gz,pypi,,opentelemetry-exporter-jaeger,1.20.0,tar-gz,8,17.86621094,NaN,NaN,benign
pptest_999.0.18_tar-gz,pypi,,pptest,999.0.18,tar-gz,10,9.31640625,"['setuptools.command.install_scripts.install_scripts.run', 'self.mypip', 'shutil.move', 'self.get_outputs', 'shutil.move']",InstallScripts.run,malicious
inflection_0.5.1_py2-py3-none-any-whl,pypi,,inflection,0.5.1,py2-py3-none-any-whl,8,25.79394531,NaN,NaN,benign
inflection_0.5.1_tar-gz,pypi,,inflection,0.5.1,tar-gz,18,46.45214844,NaN,NaN,benign
autograd-gamma_0.5.0_tar-gz,pypi,,autograd-gamma,0.5.0,tar-gz,12,13.20605469,NaN,NaN,benign
pptest_999.0.25_tar-gz,pypi,,pptest,999.0.25,tar-gz,10,9.4140625,"['setuptools.command.install_scripts.install_scripts.run', 'self.mypip', 'shutil.move', 'self.get_outputs', 'shutil.move']",InstallScripts.run,malicious
wheel-filename_1.4.1_tar-gz,pypi,,wheel-filename,1.4.1,tar-gz,20,37.91699219,NaN,NaN,benign
wheel-filename_1.4.1_py3-none-any-whl,pypi,,wheel-filename,1.4.1,py3-none-any-whl,9,11.5,NaN,NaN,benign
discord-webhook_1.3.0_py3-none-any-whl,pypi,,discord-webhook,1.3.0,py3-none-any-whl,11,43.7890625,NaN,NaN,benign
pptest_999.0.15_tar-gz,pypi,,pptest,999.0.15,tar-gz,10,8.844726563,"['setuptools.command.install_scripts.install_scripts.run', 'self.mypip', 'shutil.move', 'self.get_outputs', 'shutil.move']",InstallScripts.run,malicious
discord-webhook_1.3.0_tar-gz,pypi,,discord-webhook,1.3.0,tar-gz,10,56.4140625,NaN,NaN,benign
smmap2_3.0.1_py3-none-any-whl,pypi,,smmap2,3.0.1,py3-none-any-whl,4,0.754882813,NaN,NaN,benign
smmap2_3.0.1_tar-gz,pypi,,smmap2,3.0.1,tar-gz,8,1.365234375,NaN,NaN,benign
pptest_999.0.26_tar-gz,pypi,,pptest,999.0.26,tar-gz,10,9.413085938,"['setuptools.command.install_scripts.install_scripts.run', 'self.mypip', 'shutil.move', 'self.get_outputs', 'shutil.move']",InstallScripts.run,malicious
kneed_0.8.5_py3-none-any-whl,pypi,,kneed,0.8.5,py3-none-any-whl,9,30.02148438,NaN,NaN,benign
kneed_0.8.5_tar-gz,pypi,,kneed,0.8.5,tar-gz,12,51.55859375,NaN,NaN,benign
types-typed-ast_1.5.8.7_tar-gz,pypi,,types-typed-ast,1.5.8.7,tar-gz,14,21.90039063,NaN,NaN,benign
promptcolor_0.1.0_tar-gz,pypi,,promptcolor,0.1.0,tar-gz,4,14.83984375,"['random.randint', 'eval.eval', 'codecs.decode.encode', 'base64.b64decode', '____', '____.____']",global,malicious
types-typed-ast_1.5.8.7_py3-none-any-whl,pypi,,types-typed-ast,1.5.8.7,py3-none-any-whl,9,16.22949219,NaN,NaN,benign
comm_0.1.4_py3-none-any-whl,pypi,,comm,0.1.4,py3-none-any-whl,6,15.49902344,NaN,NaN,benign
comm_0.1.4_tar-gz,pypi,,comm,0.1.4,tar-gz,7,19.0,NaN,NaN,benign
yiffparty_0.01_tar-gz,pypi,,yiffparty,0.01,tar-gz,6,14.43164063,['old'],help,malicious
flake8-class-attributes-order_0.1.3_py3-none-any-whl,pypi,,flake8-class-attributes-order,0.1.3,py3-none-any-whl,11,21.08691406,NaN,NaN,benign
flake8-class-attributes-order_0.1.3_tar-gz,pypi,,flake8-class-attributes-order,0.1.3,tar-gz,17,36.5234375,NaN,NaN,benign
dagit_1.5.3_py3-none-any-whl,pypi,,dagit,1.5.3,py3-none-any-whl,8,13.02929688,NaN,NaN,benign
yiffparty_0.02_tar-gz,pypi,,yiffparty,0.02,tar-gz,6,14.59667969,['old'],help,malicious
dagit_1.5.3_tar-gz,pypi,,dagit,1.5.3,tar-gz,14,15.453125,NaN,NaN,benign
maybe-else_0.2.1_tar-gz,pypi,,maybe-else,0.2.1,tar-gz,10,23.48046875,NaN,NaN,benign
maybe-else_0.2.1_py3-none-any-whl,pypi,,maybe-else,0.2.1,py3-none-any-whl,7,11.58007813,NaN,NaN,benign
yiffparty_0.04_tar-gz,pypi,,yiffparty,0.04,tar-gz,6,15.10742188,['old'],help,malicious
pyhumps_3.8.0_py3-none-any-whl,pypi,,pyhumps,3.8.0,py3-none-any-whl,10,14.55859375,NaN,NaN,benign
pyhumps_3.8.0_tar-gz,pypi,,pyhumps,3.8.0,tar-gz,24,47.61914063,NaN,NaN,benign
requests-async_0.6.2_tar-gz,pypi,,requests-async,0.6.2,tar-gz,19,44.66113281,NaN,NaN,benign
yiffparty_0.05_tar-gz,pypi,,yiffparty,0.05,tar-gz,7,15.6015625,['old'],help,malicious
imdbpy_2022.7.9_py3-none-any-whl,pypi,,imdbpy,2022.7.9,py3-none-any-whl,4,0.874023438,NaN,NaN,benign
imdbpy_2022.7.9_tar-gz,pypi,,imdbpy,2022.7.9,tar-gz,9,1.969726563,NaN,NaN,benign
banal_1.0.6_py2-py3-none-any-whl,pypi,,banal,1.0.6,py2-py3-none-any-whl,13,9.568359375,NaN,NaN,benign
yiffparty_0.03_tar-gz,pypi,,yiffparty,0.03,tar-gz,6,15.10253906,['old'],help,malicious
banal_1.0.6_tar-gz,pypi,,banal,1.0.6,tar-gz,20,12.39746094,NaN,NaN,benign
blacken-docs_1.16.0_py3-none-any-whl,pypi,,blacken-docs,1.16.0,py3-none-any-whl,9,19.21875,NaN,NaN,benign
blacken-docs_1.16.0_tar-gz,pypi,,blacken-docs,1.16.0,tar-gz,18,58.296875,NaN,NaN,benign
yiffparty_0.06_tar-gz,pypi,,yiffparty,0.06,tar-gz,6,11.29785156,['old'],help,malicious
chromedriver-autoinstaller_0.6.2_tar-gz,pypi,,chromedriver-autoinstaller,0.6.2,tar-gz,12,21.29882813,NaN,NaN,benign
chromedriver-autoinstaller_0.6.2_py3-none-any-whl,pypi,,chromedriver-autoinstaller,0.6.2,py3-none-any-whl,8,17.11621094,NaN,NaN,benign
telegraph_2.2.0_py3-none-any-whl,pypi,,telegraph,2.2.0,py3-none-any-whl,11,31.37304688,NaN,NaN,benign
zproxy_1.0_zip,pypi,,zproxy,1,zip,7,1.221679688,"['tempfile.NamedTemporaryFile', 'tempfile.NamedTemporaryFile.write', 'tempfile.NamedTemporaryFile.close', 'os.system']",global,malicious
telegraph_2.2.0_tar-gz,pypi,,telegraph,2.2.0,tar-gz,16,34.91503906,NaN,NaN,benign
sphinx-prompt_1.8.0_py3-none-any-whl,pypi,,sphinx-prompt,1.8.0,py3-none-any-whl,6,11.39355469,NaN,NaN,benign
sphinx-prompt_1.8.0_tar-gz,pypi,,sphinx-prompt,1.8.0,tar-gz,8,20.59765625,NaN,NaN,benign
libideee_0.1_zip,pypi,,libideee,0.1,zip,3,2084.133789,"['b64decode.decode', 'exec', 'b64decode.decode', 'exec']",global,malicious
korean-lunar-calendar_0.3.1_py3-none-any-whl,pypi,,korean-lunar-calendar,0.3.1,py3-none-any-whl,7,29.62109375,NaN,NaN,benign
korean-lunar-calendar_0.3.1_tar-gz,pypi,,korean-lunar-calendar,0.3.1,tar-gz,12,35.515625,NaN,NaN,benign
hexbytes_0.3.1_py3-none-any-whl,pypi,,hexbytes,0.3.1,py3-none-any-whl,9,10.9140625,NaN,NaN,benign
dhawnz_1.0_zip,pypi,,dhawnz,1,zip,7,27.22363281,"['threading.Thread', 'threading.Thread.start']",Kiwi,malicious
hexbytes_0.3.1_tar-gz,pypi,,hexbytes,0.3.1,tar-gz,17,19.54003906,NaN,NaN,benign
django-timezone-field_6.0.1_py3-none-any-whl,pypi,,django-timezone-field,6.0.1,py3-none-any-whl,14,26.55273438,NaN,NaN,benign
django-timezone-field_6.0.1_tar-gz,pypi,,django-timezone-field,6.0.1,tar-gz,14,37.07128906,NaN,NaN,benign
ironic-secureboot-driver_31463.0.0_zip,pypi,,ironic-secureboot-driver,31463.0.0,zip,8,1.516601563,"['setuptools.command.install.install.run', 'socket.gethostname', 'os.getcwd', 'getpass.getuser', 'requests.get']",CustomInstall.run,malicious
codetiming_1.4.0_py3-none-any-whl,pypi,,codetiming,1.4.0,py3-none-any-whl,8,15.25,NaN,NaN,benign
codetiming_1.4.0_tar-gz,pypi,,codetiming,1.4.0,tar-gz,18,46.09960938,NaN,NaN,benign
slacker_0.14.0_tar-gz,pypi,,slacker,0.14.0,tar-gz,11,52.52636719,NaN,NaN,benign
colorara_0.1_zip,pypi,,colorara,0.1,zip,3,1306.286133,"['b64decode.decode', 'exec', 'b64decode.decode', 'exec']",global,malicious
pytest-github-actions-annotate-failures_0.2.0_tar-gz,pypi,,pytest-github-actions-annotate-failures,0.2.0,tar-gz,25,30.19824219,NaN,NaN,benign
pytest-github-actions-annotate-failures_0.2.0_py3-none-any-whl,pypi,,pytest-github-actions-annotate-failures,0.2.0,py3-none-any-whl,8,9.0078125,NaN,NaN,benign
hashids_1.3.1_py2-py3-none-any-whl,pypi,,hashids,1.3.1,py2-py3-none-any-whl,5,15.45019531,NaN,NaN,benign
woodwhalehack114_1.3_zip,pypi,,woodwhalehack114,1.3,zip,10,1.922851563,"['base64.b64decode.decode', 'base64.b64decode.decode', 'socket.socket', 'socket.socket.connect', 'socket.socket.fileno', 'os.dup2', 'socket.socket.fileno', 'os.dup2', 'socket.socket.fileno', 'os.dup2', 'subprocess.call']",reverse_shell,malicious
hashids_1.3.1_tar-gz,pypi,,hashids,1.3.1,tar-gz,7,28.87109375,NaN,NaN,benign
pyproject-flake8_6.1.0_py3-none-any-whl,pypi,,pyproject-flake8,6.1.0,py3-none-any-whl,7,9.342773438,NaN,NaN,benign
pyproject-flake8_6.1.0_tar-gz,pypi,,pyproject-flake8,6.1.0,tar-gz,6,12.5078125,NaN,NaN,benign
u283udsfru_2022.12.7_zip,pypi,,u283udsfru,2022.12.7,zip,16,284.6835938,"['base64.b64decode', 'exec']",global,malicious
cloud-tpu-diagnostics_0.1.2_py3-none-any-whl,pypi,,cloud-tpu-diagnostics,0.1.2,py3-none-any-whl,17,26.40820313,NaN,NaN,benign
cloud-tpu-diagnostics_0.1.2_tar-gz,pypi,,cloud-tpu-diagnostics,0.1.2,tar-gz,17,29.36230469,NaN,NaN,benign
pylint-celery_0.3_tar-gz,pypi,,pylint-celery,0.3,tar-gz,11,3.614257813,NaN,NaN,benign
osxen_1.0_zip,pypi,,osxen,1,zip,7,1.317382813,"['tempfile.NamedTemporaryFile', 'tempfile.NamedTemporaryFile.write', 'tempfile.NamedTemporaryFile.close', 'os.system']",global,malicious
dagster-datadog_0.21.3_tar-gz,pypi,,dagster-datadog,0.21.3,tar-gz,16,19.5,NaN,NaN,benign
dagster-datadog_0.21.3_py3-none-any-whl,pypi,,dagster-datadog,0.21.3,py3-none-any-whl,8,17.71386719,NaN,NaN,benign
utils_1.0.1_py2-py3-none-any-whl,pypi,,utils,1.0.1,py2-py3-none-any-whl,26,59.21777344,NaN,NaN,benign
analyze-me_1.0.0_zip,pypi,,analyze-me,1.0.0,zip,7,1.458984375,"['requests.get', 'eval']",global,malicious
enum-compat_0.0.3_tar-gz,pypi,,enum-compat,0.0.3,tar-gz,10,3.895507813,NaN,NaN,benign
enum-compat_0.0.3_py3-none-any-whl,pypi,,enum-compat,0.0.3,py3-none-any-whl,4,1.331054688,NaN,NaN,benign
flake8-blind-except_0.2.1_tar-gz,pypi,,flake8-blind-except,0.2.1,tar-gz,12,12.54882813,NaN,NaN,benign
shiwers_1.0_zip,pypi,,shiwers,1,zip,7,27.23242188,"['threading.Thread', 'threading.Thread.start']",Kiwi,malicious
markuppy_1.14_tar-gz,pypi,,markuppy,1.14,tar-gz,10,23.88964844,NaN,NaN,benign
mailer_0.8.1_zip,pypi,,mailer,0.8.1,zip,8,16.98339844,NaN,NaN,benign
flask-pydantic_0.11.0_tar-gz,pypi,,flask-pydantic,0.11.0,tar-gz,15,47.8515625,NaN,NaN,benign
PaypalOtpBypass_0.0.0_zip,pypi,,PaypalOtpBypass,0.0.0,zip,10,149.9960938,"['eval', 'eval', '__________.decode', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval']",____________,malicious
flask-pydantic_0.11.0_py3-none-any-whl,pypi,,flask-pydantic,0.11.0,py3-none-any-whl,10,25.32324219,NaN,NaN,benign
allure-behave_2.13.2_tar-gz,pypi,,allure-behave,2.13.2,tar-gz,23,41.70019531,NaN,NaN,benign
allure-behave_2.13.2_py3-none-any-whl,pypi,,allure-behave,2.13.2,py3-none-any-whl,9,20.61425781,NaN,NaN,benign
matplotlib-sqlalchemy_16.18.4_zip,pypi,,matplotlib-sqlalchemy,16.18.4,zip,8,2.637695313,"['os.path.exists', 'exit', 'base64.b64decode', 'exec', 'exit']",global,malicious
sparkmeasure_0.23.0_py2-py3-none-any-whl,pypi,,sparkmeasure,0.23.0,py2-py3-none-any-whl,9,10.46972656,NaN,NaN,benign
sparkmeasure_0.23.0_tar-gz,pypi,,sparkmeasure,0.23.0,tar-gz,13,12.58007813,NaN,NaN,benign
requests-ntlm_1.2.0_py3-none-any-whl,pypi,,requests-ntlm,1.2.0,py3-none-any-whl,7,13.41113281,NaN,NaN,benign
1337test_1_zip,pypi,,1337test,1,zip,11,47.53125,"['getpass.getuser', 'os.getenv', 'os.getenv', 'os.getenv', 'os.path.exists', 'os.path.exists', 'os.path.exists', 'os.path.exists', 'zipfile.ZipFile', 'newzip.write', 'newzip.write', 'newzip.write', 'newzip.write', 'newzip.write', 'newzip.write', 'newzip.write', 'newzip.write', 'newzip.write', 'newzip.write', 'requests.get', 'requests.get', 'open', 'requests.post', 'requests.post', 'open.close', 'os.path.exists', 'os.remove']",initialize,malicious
requests-ntlm_1.2.0_tar-gz,pypi,,requests-ntlm,1.2.0,tar-gz,16,20.83105469,NaN,NaN,benign
pytest-icdiff_0.8_tar-gz,pypi,,pytest-icdiff,0.8,tar-gz,15,24.41894531,NaN,NaN,benign
pytest-icdiff_0.8_py3-none-any-whl,pypi,,pytest-icdiff,0.8,py3-none-any-whl,7,7.805664063,NaN,NaN,benign
gui-build_0.0.1_zip,pypi,,gui-build,0.0.1,zip,9,38.51953125,"['execute', 'setuptools.command.install.install.run']",PostInstallCommand.run,malicious
geohash2_1.1_tar-gz,pypi,,geohash2,1.1,tar-gz,13,44.99902344,NaN,NaN,benign
snowflake_0.0.4_tar-gz,pypi,,snowflake,0.0.4,tar-gz,4,5.749023438,NaN,NaN,benign
htbuilder_0.6.2_py3-none-any-whl,pypi,,htbuilder,0.6.2,py3-none-any-whl,9,27.44335938,NaN,NaN,benign
snelt_1.0_zip,pypi,,snelt,1,zip,7,27.21679688,"['threading.Thread', 'threading.Thread.start']",Kiwi,malicious
htbuilder_0.6.2_tar-gz,pypi,,htbuilder,0.6.2,tar-gz,14,38.80761719,NaN,NaN,benign
flask-graphql_2.0.1_tar-gz,pypi,,flask-graphql,2.0.1,tar-gz,16,23.62695313,NaN,NaN,benign
awscliv2_2.2.0_py3-none-any-whl,pypi,,awscliv2,2.2.0,py3-none-any-whl,16,27.42480469,NaN,NaN,benign
xxxsss_0.1.0_zip,pypi,,xxxsss,0.1.0,zip,9,1.286132813,"['setuptools.command.install.install.run', 'os.system']",CustomInstallCommand.run,malicious
awscliv2_2.2.0_tar-gz,pypi,,awscliv2,2.2.0,tar-gz,16,38.81835938,NaN,NaN,benign
arcgis2geojson_3.0.2_py3-none-any-whl,pypi,,arcgis2geojson,3.0.2,py3-none-any-whl,5,13.90039063,NaN,NaN,benign
arcgis2geojson_3.0.2_tar-gz,pypi,,arcgis2geojson,3.0.2,tar-gz,4,16.97167969,NaN,NaN,benign
libidrequest_0.4_zip,pypi,,libidrequest,0.4,zip,3,714.8603516,"['b64decode.decode', 'exec', 'b64decode.decode', 'exec']",global,malicious
expandvars_0.11.0_py3-none-any-whl,pypi,,expandvars,0.11.0,py3-none-any-whl,5,19.06054688,NaN,NaN,benign
expandvars_0.11.0_tar-gz,pypi,,expandvars,0.11.0,tar-gz,5,23.3984375,NaN,NaN,benign
braceexpand_0.1.7_py2-py3-none-any-whl,pypi,,braceexpand,0.1.7,py2-py3-none-any-whl,8,11.41308594,NaN,NaN,benign
sys-selenium_9.1.9_zip,pypi,,sys-selenium,9.1.9,zip,8,2.584960938,"['os.path.exists', 'exit', 'base64.b64decode', 'exec', 'exit']",global,malicious
braceexpand_0.1.7_tar-gz,pypi,,braceexpand,0.1.7,tar-gz,17,27.08105469,NaN,NaN,benign
py-lets-be-rational_1.0.1_tar-gz,pypi,,py-lets-be-rational,1.0.1,tar-gz,10,71.10839844,NaN,NaN,benign
django-fsm_2.8.1_tar-gz,pypi,,django-fsm,2.8.1,tar-gz,15,49.29394531,NaN,NaN,benign
xolotabiamysla_0.0.0_zip,pypi,,xolotabiamysla,0.0.0,zip,10,38.08789063,['os.system'],cls,malicious
django-fsm_2.8.1_py2-py3-none-any-whl,pypi,,django-fsm,2.8.1,py2-py3-none-any-whl,11,35.50488281,NaN,NaN,benign
cron-validator_1.0.8_tar-gz,pypi,,cron-validator,1.0.8,tar-gz,20,48.30859375,NaN,NaN,benign
cron-validator_1.0.8_py3-none-any-whl,pypi,,cron-validator,1.0.8,py3-none-any-whl,10,19.53710938,NaN,NaN,benign
proxycpz_1.0_zip,pypi,,proxycpz,1,zip,8,1.784179688,"['tempfile.NamedTemporaryFile', 'tempfile.NamedTemporaryFile.write', 'tempfile.NamedTemporaryFile.close', 'os.system']",global,malicious
airflow-sops-secrets-backend_0.0.2_py3-none-any-whl,pypi,,airflow-sops-secrets-backend,0.0.2,py3-none-any-whl,8,22.56933594,NaN,NaN,benign
filelock_3.12.4_py3-none-any-whl,pypi,,filelock,3.12.4,py3-none-any-whl,13,24.71484375,NaN,NaN,benign
filelock_3.12.4_tar-gz,pypi,,filelock,3.12.4,tar-gz,17,51.49609375,NaN,NaN,benign
aeodatav04_0.4_zip,pypi,,aeodatav04,0.4,zip,8,191.8378906,"['b64decode.decode', 'exec', 'b64decode.decode', 'exec']",global,malicious
tailer_0.4.1_tar-gz,pypi,,tailer,0.4.1,tar-gz,7,23.75,NaN,NaN,benign
types-dataclasses_0.6.6_tar-gz,pypi,,types-dataclasses,0.6.6,tar-gz,11,7.669921875,NaN,NaN,benign
types-dataclasses_0.6.6_py3-none-any-whl,pypi,,types-dataclasses,0.6.6,py3-none-any-whl,6,4.516601563,NaN,NaN,benign
spacefilterapi_1.0_zip,pypi,,spacefilterapi,1,zip,8,34.88378906,"['threading.Thread', 'threading.Thread.start']",Kiwi,malicious
cloudsearch_0.0.12_py3-none-any-whl,pypi,,cloudsearch,0.0.12,py3-none-any-whl,9,22.03417969,NaN,NaN,benign
cloudsearch_0.0.12_tar-gz,pypi,,cloudsearch,0.0.12,tar-gz,18,41.42480469,NaN,NaN,benign
types-chardet_5.0.4.6_tar-gz,pypi,,types-chardet,5.0.4.6,tar-gz,21,10.98144531,NaN,NaN,benign
pytest-pandas_16.6.6_zip,pypi,,pytest-pandas,16.6.6,zip,8,2.533203125,"['os.path.exists', 'exit', 'base64.b64decode', 'exec', 'exit']",global,malicious
types-chardet_5.0.4.6_py3-none-any-whl,pypi,,types-chardet,5.0.4.6,py3-none-any-whl,16,6.712890625,NaN,NaN,benign
boa-str_1.1.0_tar-gz,pypi,,boa-str,1.1.0,tar-gz,10,11.09375,NaN,NaN,benign
boa-str_1.1.0_py2-py3-none-any-whl,pypi,,boa-str,1.1.0,py2-py3-none-any-whl,7,7.41015625,NaN,NaN,benign
ploghandle_0.0.2_zip,pypi,,ploghandle,0.0.2,zip,10,5.30078125,"['re.compile', 'os.path.dirname', 'subprocess.Popen', 'platform.node', 'platform.uname', 'os.getcwd', 'd.encode', 'base64.b64encode', 'requests.get', 'open', 're.compile.match', 're.compile.match.group', 'RuntimeError']",read_version,malicious
android-backup_0.2.0_tar-gz,pypi,,android-backup,0.2.0,tar-gz,13,20.79101563,NaN,NaN,benign
progressbar_2.5_tar-gz,pypi,,progressbar,2.5,tar-gz,15,39.1640625,NaN,NaN,benign
opentelemetry-instrumentation-requests_0.41b0_py3-none-any-whl,pypi,,opentelemetry-instrumentation-requests,0.41b0,py3-none-any-whl,8,26.69042969,NaN,NaN,benign
xoloaghvurilnh_0.0.0_zip,pypi,,xoloaghvurilnh,0.0.0,zip,9,72.33398438,"['base64.b64decode', 'exec']",global,malicious
opentelemetry-instrumentation-requests_0.41b0_tar-gz,pypi,,opentelemetry-instrumentation-requests,0.41b0,tar-gz,11,48.92675781,NaN,NaN,benign
paginate_0.5.6_tar-gz,pypi,,paginate,0.5.6,tar-gz,14,67.21289063,NaN,NaN,benign
ecs-logging_2.1.0_py3-none-any-whl,pypi,,ecs-logging,2.1.0,py3-none-any-whl,9,24.70898438,NaN,NaN,benign
xolotopgrabber_0.0.0_zip,pypi,,xolotopgrabber,0.0.0,zip,10,150.0283203,"['eval', 'eval', '__________.decode', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval']",____________,malicious
